name,city,countryOne,code,lat,lon,type,countryTwo,id
Godo Holo Airstrip,Pikienkondre of Miranda,Suriname,,4.0583,-54.7861,air,,2935380d-a176-4a19-9ba1-e03b4c8ddb2b
Anholt Airport,Anholt,Denmark,,56.69889832,11.55589962,air,,53edae4b-56ae-401a-a97f-8f36ebc514b8
St Pierre d'Oléron Airfield,Saint Pierre d'Oleron,France,,45.959202,-1.31611,air,,7f61ad39-180e-4684-a5c9-65052ce46bf1
Semur En Auxois Airfield,Semur en Auxois,France,,47.481899,4.34417,air,,04f85624-de5c-4833-9c3c-90edaf7b6a06
Urzhar Airport,Urzhar,Kazakhstan,UZR,47.09115,81.66521,air,,4b95c21b-a1c2-469f-a2c0-740d198ed719
Pyramiden Heliport,Pyramiden,Norway,,78.652322,16.337208,air,,94ade308-3482-4687-a9ca-0aafa034d77e
Lipki Air Base,Minsk,Belarus,,53.913545,27.708775,air,,e0049db2-f789-4342-b3a3-25b628d91d93
Zermatt  Heliport,Zermatt,Switzerland,,46.02931976,7.75336647,air,,b44c6738-dfbf-4a4b-af7f-ca62cc50c5dc
Nikolskoye Airport,Nikolskoye,Russia,,55.17833328,166.0483398,air,,cbb37aee-87cc-4570-949d-a9027a2ad9fa
Tilichiki Airport,Tilichiki,Russia,,60.38280106,166.026001,air,,bf6668fc-c6ce-4fa5-a4a7-b3922b660a02
Nyurba Airport,Nyurba,Russia,NYR,63.294998,118.336998,air,,51dcbae0-244c-49db-bcfa-2ec9cd02830e
Sakkyryr Airport,Batagay-Alyta,Russia,SUK,67.792,130.394,air,,fe532bc2-71e1-40a9-8eb3-c9cbb2f9ec6c
Ust-Kuyga Airport,Ust-Kuyga,Russia,UKG,70.01100159,135.6450043,air,,21ff54e7-5b98-4634-914c-9e9b96a2d036
Verkhnevilyuisk Airport,Verkhnevilyuysk,Russia,VHV,63.4580574,120.269165,air,,747aeacf-8b71-4571-8e7c-a2db0ab36f5c
Mendeleyevo Airport,Yuzhno-Kurilsk,Russia,DEE,43.95840073,145.6829987,air,,d798c62c-bc94-48a7-818a-75b138d8d78a
Yamburg Airport,Yamburg,Russia,,67.986664,75.099998,air,,c064bd0d-1f40-4696-b599-dd9db4fa5d62
Shakhtyorsk Airport,Shakhtyorsk,Russia,EKS,49.1903,142.082993,air,,629dca81-2c56-4190-9bce-757285ef377e
Talakan Airport,Talakan,Russia,TLK,59.876389,111.044444,air,,ea8fe114-d6d9-40f3-9fc8-68216282e41e
Mama Airport,Mama,Russia,,58.3133316,112.8899994,air,,1d663757-370a-4176-989a-2370e1290bf7
Aarhus Seaplne Terminal,Aarhus,Denmark,,56.151717,10.248428,air,,49c067e7-2ab7-422c-916a-679219919609
Oakland Troy Airport,Troy,United States,,42.54290009,-83.17790222,air,,6ce55969-71c9-4765-9ad8-58fbd7d2b3d6
Stratford Municipal Airport,Stratford,Canada,,43.41559982,-80.93440247,air,,72e0e76d-96d4-489c-8e67-9be8bedbecde
Edmundston Airport,Edmundston,Canada,,47.49060059,-68.48190308,air,,b73cc9ac-f20d-4730-91d0-a01d02e961fa
Red Dog Airport,Red Dog,United States,RDB,68.03209686,-162.8990021,air,,6df63f25-037a-48a5-ba25-63ccaa02838c
Impfondo Airport,Impfondo,Congo (Brazzaville),ION,1.616999984,18.06699944,air,,7f93a114-6a6e-4e67-9047-4699aa9e2d2c
El Bayadh Airport,El Bayadh,Algeria,EBH,33.72166667,1.0925,air,,ddf79450-f566-4aa6-bd68-24c1bb9baf64
Alzintan Airport,Zintan,Libya,ZIS,31.774878,12.25006,air,,ee7a56bc-de26-4c0e-8d1d-854b9284d53b
Monkey Bay Airport,Monkey Bay,Malawi,MYZ,-14.08360004,34.91970062,air,,9dca5441-6f40-4f6d-be70-e4222c1748c2
Suwałki Airport,Suwalki,Poland,,54.07279968,22.89920044,air,,eb946915-aba0-4285-baea-1c9acd3bb5ca
Srr Ahmadu Bello International Airport,Birnin Kebbi,Nigeria,,12.480556,4.369445,air,,1857463f-c6ca-4556-8bf9-99a4fdc6d0a3
Sir Abubakar Tafawa Balewa International Airport,Bauchi,Nigeria,BCU,10.482833,9.744,air,,18bb34e6-d113-41d3-95e4-52369f6c7b6d
Gombe Lawanti International Airport,Gombe,Nigeria,GMO,10.29833333,10.89638889,air,,168f011a-9d52-4b10-a0f6-f4298e05abdc
Dutse International Airport,Dutse,Nigeria,,11.795168,9.311667,air,,3c4fe640-4d28-441a-8dfd-917779ced6cf
Jalingo Airport,Jalingo,Nigeria,,8.900587,11.27946,air,,c53638f7-b152-496e-a03d-93b71428d4a9
Kolda North Airport,Kolda,Senegal,KDA,12.89850044,-14.96809959,air,,6da86e2b-62ae-419c-8197-28d4c5ad8e79
King Mswati III International Airport,Manzini,Swaziland,SHO,-26.358611,31.716944,air,,de937803-fda1-4e4b-8b93-c919992df9b4
Kilwa Masoko Airport,Kilwa Masoko,Tanzania,KIY,-8.91123,39.508619,air,,725cd4fc-1f94-4119-a91a-8e2d501dd3b2
West Kilimanjaro Airport,Kilimanjaro,Tanzania,,-3.049999952,37.0,air,,16bb59d4-29a1-4e40-adf3-d8f40d45fd8a
Moshi Airport,Moshi,Tanzania,QSI,-3.363329887,37.32690048,air,,a4c58a26-b21f-4b4f-828e-b9ae917731df
Mansa Airport,Mansa,Zambia,MNS,-11.13700008,28.87260056,air,,9e96cb2e-7ed0-4daa-8f78-a9011692eb01
Ghazni Airport,Ghazni,Afghanistan,GZI,33.53120041,68.41290283,air,,d09137b9-6070-4871-b41d-0cd9f93217b3
Baicheng Chang'an Airport,Baicheng,China,DBC,45.505278,123.019722,air,,7e796432-9ed9-4285-870f-ee3142f6f36e
Longnan Chengzhou Airport,Longnan,China,LNL,33.788,105.797,air,,a3db905a-e5ce-4d4e-97ff-a555d6efd06f
Shangrao Sanqingshan Airport,Shangrao,China,SQD,28.3797,117.9643,air,,453fc3f6-4f57-407b-be82-9309b5c5442f
Songyuan Chaganhu Airport,Songyuan,China,YSQ,44.938114,124.550178,air,,2f929678-bcb4-493c-a436-635e37e17b4f
Jiansanjiang Airport,Jiansanjiang,China,JSJ,47.11,132.660278,air,,e4bc4ac5-aa80-46fe-aab4-6d17ef8f8469
Zunyi Maotai Airport,Zunyi,China,WMT,27.81638,106.33268,air,,5ef6e235-0684-4f5c-9f13-c45e94eac50f
Libo Airport,Libo,China,LLB,25.4525,107.961667,air,,f6d85cc8-fb13-421e-a10c-bbef9658ebbe
Chengde Puning Airport,Chengde,China,CDE,41.1225,118.073889,air,,0fc5cb61-434b-4902-9a7e-2b1bd291e228
Wudalianchi Dedu Airport,Wudalianchi,China,DTU,48.445,126.133,air,,b166191e-a23b-49ca-ac24-878ec113bbca
Ejin Banner-Taolai Airport,Ejin Banner,China,EJN,42.0155,101.0005,air,,72a7d7b2-5996-4254-90de-160058dd7c61
Alxa Right Banner Badanjilin Airport,Alxa Right Banner,China,RHT,39.225,101.546,air,,d9f15a44-9b03-4942-97f8-3d575f946b46
Holingol Huolinhe Airport,Holingol,China,HUO,45.487222,119.407222,air,,23287b76-c284-44d2-8f7a-498257804ea8
Golog Maqin Airport,Golog,China,GMQ,34.418066,100.301144,air,,190c2bc4-7c03-47bc-8acb-3136142551d8
Yeerqiang Airport,Yarkant,China,QSZ,38.281055,77.075192,air,,e221b78d-a772-4041-bb10-b9a318422411
Tezu Airport,Tezu,India,TEI,27.94120026,96.13439941,air,,0603ba05-bff4-4dd9-a015-7bf9d87ef865
Cangyuan Washan Airport,Cangyuan,China,CWJ,23.273889,99.373611,air,,27289528-79cd-4a86-9de8-ea104aa05c48
Lancang Jingmai Airport,Lancang Lahu,China,JMJ,22.415833,99.786389,air,,adccf920-6b3c-4b70-9fdc-120ff16b7fc8
Ninglang Luguhu Airport,Ninglang,China,NLH,27.5403,100.7593,air,,31aa956d-64bb-454d-ba78-88c340263611
Pimenta Bueno Airport,Pimenta Bueno,Brazil,PBQ,-11.64159966,-61.17910004,air,,e3db3b92-8dac-4eae-b9b7-ee92b3ea2cd6
Ariquemes Airport,ARIQUEMES,Brazil,,-9.884721756,-63.04888916,air,,7d4e514a-153f-44c2-b9b9-ec1d59f48bf8
Fazenda Spartacus Airport,COLNIZA,Brazil,,-24.0,-48.60833359,air,,ee03fd46-ca3f-40e3-b6bc-d2c34771d894
Xinzhou Wutaishan Airport,Xinzhou,China,WUT,38.597456,112.969173,air,,eac444de-f852-4387-9ea9-b6dddfc1376a
Chengjisihan Airport,Zhalantun,China,NZL,47.865833,122.767503,air,,de851c3e-df03-4bc1-beb3-2601970f499a
Fazenda Mequens Airport,ALTA FLORESTA D'OESTE,Brazil,,-13.06194401,-62.25749969,air,,b81e7e58-3e85-41ae-891c-fe0152357e9b
Prainha Airport,APUI,Brazil,,-7.172870159,-59.83959961,air,,a78a0a10-639f-4a4d-9391-c5fbbbbe0ad8
Mostardas Airport,SANTO ANTONIO DO MATUPI,Brazil,,-31.10359955,-50.91030121,air,,d02e6ea2-bc64-4f7a-b85d-82f9d30bef61
Santo Domingo Airport,CONSELVAN,Brazil,,-33.65639877,-71.61440277,air,,49c921d2-042e-47e1-981b-45a5b4df610e
Adampur Airport,Adampur,India,AIP,31.4338,75.758797,air,,2a19354a-0ab3-410e-a3b3-df6a9c13e241
Vijayanagar Aerodrome (JSW),Toranagallu,India,VDY,15.17496667,76.63494722,air,,b8174c96-4908-4566-879a-34f86b575b7a
Shirdi Airport,Shirdi,India,SAG,19.688611,74.378889,air,,022a700e-fa07-4e6f-9bd8-493c150b6c91
Jeypore Airport,Jeypore,India,PYB,18.87999916,82.55200195,air,,b89ef24c-0189-457a-8a45-1bfea88daa04
Trunojoyo Airport,Sumenep,Indonesia,SUP,-7.0242,113.89023,air,,baad9bc8-5d48-44ee-8978-33e05cea9d60
Lasondre Airport,Batu Islands,Indonesia,,-0.01924,98.30097,air,,de2c3176-b6d4-46f1-8292-9546c7de1ce5
Rokot Airport,Sipora,Indonesia,RKO,-2.099119902,99.70069885,air,,2f18a7d1-6545-4825-b4dd-22f311e3da44
Pasir Pangaraan Airport,Pasir Pangaraian,Indonesia,PPR,0.84543103,100.3700027,air,,f5bd7aa3-e2bf-47e8-b4c7-dc177fd4e174
Sei Bati Airport,Tanjung Balai Karimun,Indonesia,TJB,1.0527,103.3931,air,,948bfcbc-f60a-4c8e-8cbc-dc74446a51f1
Departi Parbo Airport,Kerinci Regency,Indonesia,KRC,-2.093,101.4683,air,,fb32c4a8-9bd4-414c-987b-0c75d4383666
Namrole Airport,Buru Island,Indonesia,NRE,-3.8548,126.7012,air,,725a304f-dbef-4a14-98bb-15d432060957
Namlea Airport,Namlea,Indonesia,NAM,-3.235569954,127.0999985,air,,3bacca59-4d76-4d62-8636-2045466d0f31
Rar Gwamar Airport,Dobo,Indonesia,DOB,-5.772220135,134.2120056,air,,3b0416eb-0104-4574-84ce-284a77f41a48
Emalamo Sanana Airport,Sanana,Indonesia,SQN,-2.080509901,125.9670029,air,,60ea1e24-f724-49bc-95e2-e6fc7a683bdb
Ayawasi Airport,Ayawasi,Indonesia,AYW,-1.1593,132.4633,air,,7704eeab-8114-4169-8e25-c0a5374cb66b
Bunyu Airport,Bunyu,Indonesia,BYQ,3.455719948,117.8669968,air,,bca4a35c-83b8-4ed4-84f5-ed6410462670
Buol Airport,Buol,Indonesia,UOL,1.1027,121.4141,air,,096ba3e3-c75a-4569-bcbf-6e64ab746311
Sugimanuru Airport,Raha,Indonesia,RAQ,-4.760557,122.569371,air,,b19b740c-2e1a-4e3c-9128-d528a7c1b7bc
Jask Airport,Jask,Iran,JSK,25.653601,57.799301,air,,4dcdcba2-7028-487d-97c8-f26c51b4699a
Frankfort Dow Memorial Field,Frankfort,United States,,44.62519836,-86.20079803,air,,2f165ceb-0d24-4ba3-ae0c-556f3e8d2c75
Cheboygan County Airport,Cheboygan,United States,,45.65370178,-84.51930237,air,,64250f32-c461-4a52-bad4-a992fa41e318
Kozushima Airport,Kozushima,Japan,,34.18999863,139.1340027,air,,0bb69f19-5cb0-49ac-9cc5-88bb6a24309b
Kazarman Airport,Kazarman,Kyrgyzstan,,41.41029081,74.04441834,air,,66bc8d8b-9d40-4fca-8d3a-d8c2effc0085
Kerben Airport,Kerben,Kyrgyzstan,,41.48450089,71.73370361,air,,fa155b48-088f-4c2f-b64d-91108bc41c2b
Naryn Airport,Naryn,Kyrgyzstan,,41.44150162,76.13059998,air,,1017acc3-dd5e-4c30-b538-b14e553eb398
Sayaboury Airport,Sainyabuli,Laos,ZBY,19.2436,101.7093,air,,d3b731f8-c465-41b5-97a3-d2c787113f57
Baglung Airport,Baglung,Nepal,BGL,28.21279907,83.66629791,air,,b2c9a207-615e-4135-b544-f72046c00093
Rajbiraj Airport,Rajbiraj,Nepal,RJB,26.510066,86.733902,air,,f6a89264-13b7-4d73-b2b4-9791dfde51cd
Duqm International Airport,Duqm,Oman,DQM,19.501944,57.634167,air,,c7817f09-0956-4745-a5cf-c3e82b7c8821
Palanan Community Airport,Palanan,Philippines,,17.065667,122.427671,air,,1a206a9a-3011-4ce2-9223-3f9e69c9c74f
Itbayat Airport,Itbayat,Philippines,,20.722521,121.809969,air,,49a7f0f8-7792-483b-a3c2-527d534ec7b4
Catbalogan Airport,Catbalogan City,Philippines,,11.81,124.83,air,,b79e5b60-9a95-4a69-afdf-86881ffc735b
Maasin Airport,Maasin,Philippines,,10.18729973,124.7819977,air,,e63aa177-ab41-4908-b140-5c1c9fc54586
Bantayan Airport,Bantayan,Philippines,,11.1624,123.7848,air,,ee05e751-21d6-4e82-9f97-90e89655bf38
Biliran Airport,Biliran,Philippines,,11.51591783,124.4289851,air,,3a6dca59-d2d4-46f1-b042-cfa822dcd3dd
Fazenda Várzea Funda Airport,PRIMAVERA D'OESTE,Brazil,,-16.58361053,-57.73222351,air,,5e969749-f29f-4a5c-8ed7-83ee6a41cd2a
Primavera do Leste Airport,PRIMAVERA DO LESTE,Brazil,,-15.56555557,-54.33777618,air,,1794c532-d823-4df5-8181-a349626649f8
Croker Island Airport,Croker Island,Australia,CKI,-11.16499996,132.4830017,air,,9be71b94-1445-4030-baca-0ff5097f991c
The Granites Airport,The Granites,Australia,,-20.54829979,130.3470001,air,,adb77e3e-a1ac-4723-afd3-b47c34606e00
Barimunya Airport,Barimunya,Australia,BYP,-22.6739006,119.1660004,air,,cc11021f-9c1c-4ec9-9750-2e2d5f55bc61
Laucala Island Airport,Laucala,Fiji,LUC,-16.74810028,-179.6670074,air,,3d87f6f6-6e5f-4530-98cc-c78a489eb824
Yasawa Island Airport,Yasawa Island,Fiji,YAS,-16.75889969,177.5449982,air,,f1ad2e93-aee3-48d2-a6fc-d1783e0f37e2
North Shore Aerodrome,North Shore,New Zealand,,-36.65670013,174.6549988,air,,d589a3ea-5240-4c3b-b39e-05c05d59740f
John C Tune Airport,Nashville,United States,,36.18239975,-86.88670349,air,,75d6924c-377f-47d8-81f7-620cb19c6f8e
Okiwi Station Airport,Okiwi,New Zealand,,-36.14640045,175.4190063,air,,711fd564-3097-471b-b43f-7fb65168cdb2
Waiheke Reeve Airport,Waiheke Island,New Zealand,WIK,-36.80889893,175.0859985,air,,f411797f-990a-457a-bf78-974d2843f4b9
Karamea Airport,Karamea,New Zealand,,-41.23669815,172.1049957,air,,9e05e152-273c-4213-ad36-4019efee9212
Jastarnia Airport,Jastarnia,Poland,,54.71028137,18.64528084,air,,939b7b8d-03e4-4365-8eec-786e9fcfb07f
Nop Goliat Airport,Dekai,Indonesia,DEX,-4.8557,139.482006,air,,ae26448d-09c7-443c-9d2a-15409dc8bc14
Napuka Island Airport,Napuka,French Polynesia,NAU,-14.17679977,-141.2669983,air,,b4991ea2-b615-47ea-b470-71e18be3d572
Faaite Airport,Faaite,French Polynesia,FAC,-16.68670082,-145.3289948,air,,45b8b837-a5a5-4aab-82b1-3c145d5f5a28
Nukutavake Airport,Nukutavake,French Polynesia,NUK,-19.28499985,-138.7720032,air,,a0264ecb-add8-4302-9d3b-0ae8d4440062
Vahitahi Airport,Vahitahi,French Polynesia,VHZ,-18.78000069,-138.8529968,air,,76870169-a684-472c-ac5e-1cb16811b068
Hikueru Atoll Airport,Hikueru,French Polynesia,HHZ,-17.54470062,-142.6139984,air,,9b1d04b1-33d1-45cb-9981-0b1652aa5066
Raroia Airport,Raroia,French Polynesia,RRR,-16.045,-142.476944,air,,7b015a43-e82e-4a3d-8dbe-86639eba1dd9
Kauehi Airport,Kauehi,French Polynesia,KHZ,-15.78079987,-145.1239929,air,,af839419-6ae4-4f8e-a7d5-071e22f041ec
Tatakoto Airport,Tatakoto,French Polynesia,TKV,-17.3553009,-138.4450073,air,,8076bbc6-9361-40cd-aa14-1b9ac3c251bf
Sasereme Airport,Sasereme,Papua New Guinea,TDS,-7.6217,142.868,air,,9239621b-2842-489e-a351-497ff1af7cda
Tanah Merah Airport,Boven Digoel,Indonesia,TMH,-6.099219799,140.2980042,air,,d67bc2ba-48dd-4158-a086-fa4cd923525f
Denali Airport,McKinley Park,United States,,63.64509964,-148.7980042,air,,1d829a85-3092-4f0d-a474-7d1a49609731
Comte. Rolim Adolfo Amaro–Jundiaí State Airport,Jundiai,Brazil,,-23.180369,-46.944408,air,,383182ad-26e7-4c3d-ba62-d47b5af0a116
Potomac Airpark,Berkeley Springs,United States,,39.69260025,-78.16609955,air,,8b6bd1b5-8dc2-474c-afda-957f4c0bcc0b
Helisul IV Heliport,Foz Do Iguacu,Brazil,,-25.61305618,-54.39805603,air,,41806e5a-cf6c-4050-87fa-b4b67580646c
Brits Airport,Brits,South Africa,,-25.53230095,27.77589989,air,,4d88f0c2-b6cd-4adf-8cb4-b53df50a9706
West Melton Aerodrome,West Melton,New Zealand,,-43.47669983,172.3970032,air,,530a944d-221a-4429-85cb-6f4db30ca4d3
Rangiora Airfield,Rangiora,New Zealand,,-43.29000092,172.5420074,air,,f842a344-00e0-4bd1-951e-cbee670f88d1
Fazenda Jatobasso Airport,JARU,Brazil,,-22.42916679,-55.53333282,air,,6e76f151-3736-49f4-8093-2bbb9e936d4f
FIC Heliport,MACHADINHO D'OESTE,Brazil,,-22.71138954,-47.14110947,air,,dccf0fd7-b188-4fb0-9128-344975201c08
Noonkanbah Airport,Noonkanbah,Australia,NKB,-18.49469948,124.8519974,air,,a19e2f48-de8b-40fc-ba89-99f88564f20d
Algeciras Heliport,Algeciras,Spain,AEI,36.12888,-5.441118,air,,437e78c8-383d-4f29-8398-16a9e6bf2a82
Chepelevka Airport,Uzyn,Ukraine,,49.79059982,30.44140053,air,,2e7f89c5-c58b-4786-93ac-dad425021e18
Fazenda São Nicolau Airport,COTRIGUACU,Brazil,,-9.864443779,-58.22916794,air,,fad1c59a-d9c1-43d6-b169-3cc19996b311
Kisoro Airport,Kisoro,Uganda,,-1.2837,29.7197,air,,bbcbe89b-ff3f-4718-be1d-878213ad35c6
Kasese Airport,Kasese,Uganda,KSE,0.182999998,30.10000038,air,,8e72d1fa-5540-41fe-ac3a-281da328330c
Stennis International Airport,Bay St. Louis,United States,,30.36779976,-89.45459747,air,,f8f1478a-a69a-480a-a71f-ac53a8538fba
Sunchales Aeroclub Airport,Sunchales,Argentina,NCJ,-30.9575,-61.5283,air,,6d55a6d2-22ec-4ed4-aa9a-21a6e4c237e4
Istanbul Airport,Istanbul,Turkey,IST,41.275278,28.751944,air,,c9c66df1-17ab-4549-bd67-a1a414d789ca
Seldovia Airport,Seldovia,United States,SOV,59.44240189,-151.7039948,air,,c5001805-0c97-4721-8c5d-edbb53ab76d1
Lutselk'e Airport,Lutselk'e,Canada,YSG,62.418303,-110.681998,air,,8b6ae87f-8d6d-4802-beea-dadeeed0e30c
Engeløy Airport,Engeløy,Norway,,67.967222,14.9925,air,,e7074183-545c-434e-8eee-513134d82fcd
Dwangwa Airport,Dwangwa,Malawi,DWA,-12.5183,34.131901,air,,b42e7f1c-3447-4843-a690-a01acc3e9e35
"Paloich Airport, Heliport",Higleig,South Sudan,HGI,10.529167,32.500556,air,,52def98f-3711-42ac-97ce-139ee740dc42
Julian Carroll Airport,Jackson,United States,,37.59389877,-83.31729889,air,,01faa2da-a187-44f0-8051-8bd6541b080e
Beaufort MCAS - Merritt Field,Beaufort,United States,,32.47740173,-80.72319794,air,,e7f1ade8-eef5-4bf0-8737-6ebb8daf277d
Camp Pendleton MCAS (Munn Field) Airport,Oceanside,United States,,33.30130005,-117.3550034,air,,060b8a22-332e-4d0a-bcbf-bbbdd0ab9d6d
Aerodromo de Castelo Branco,Castelo Branco,Portugal,,39.847022,-7.44111,air,,8d98d82d-cd6c-4448-8415-ad74c4a40bc6
Ponte de Sor Airport,Ponte de Sôr,Portugal,,39.211559,-8.056542,air,,b6bf4412-b3cd-46df-a677-62e2f3d22ab4
Vilar de Luz Airfield,Maia,Portugal,,41.27729,-8.516209,air,,9b4ed9b0-86a7-47d4-8934-19fcfb36924f
Hard Bargain Airport,,Bahamas,,23.011194,-74.905889,air,,dc27bcd8-da5f-4a93-84d2-0715ce62b270
Kenebetsu JASDF Airfield,Kenebetsu,Japan,,43.425154,144.741354,air,,edd0867f-3fc1-4f3a-acde-87a5e9ca1e56
Augusto Severo Airport,Natal,Brazil,,-5.911419868,-35.24769974,air,,27ba4123-2fe7-42ba-ab6b-f4d8c6c495b2
Kishangarh Airport,Ajmer,India,KQH,26.601473,74.814147,air,,fa99a653-4808-4023-ab54-fe5e24f7eedd
Kannur International Airport,Kannur,India,CNN,11.918614,75.547211,air,,541bb312-95ef-4a8f-b12e-0f3534b6e7c7
Beijing Xijiao Airport,Beijing,China,,39.9608,116.257004,air,,295c4073-35fc-41fe-8e45-3b48782b6472
Flores Airport,MANAUS,Brazil,,-3.072777987,-60.02111053,air,,64917984-59ff-4949-b755-ab5f1d3ccb11
Umuwa Airport,Umuwa,Australia,,-26.48670006,132.0399933,air,,90d66347-c6ed-40ef-b1c0-b810c5709748
La Araucanía Airport,Temuco,Chile,ZCO,-38.9259,-72.6515,air,,86a4ef55-c732-460f-9ce6-ac4317dbf269
Arathusa Safari Lodge Airport,Arathusa,South Africa,ASS,-24.744165,31.522499,air,,51ba6ae5-7e58-44fa-b30d-3b4e1c7b8496
Vidalia Regional Airport,Vidalia,United States,VDI,32.19269943,-82.37120056,air,,08d07fb2-fce1-4c9a-9fb8-b9d9de4b62b4
Granbury Regional Airport,Granbury,United States,,32.44440079,-97.81690216,air,,ce5c644d-03f8-4bae-ae49-a4b4ead5ec3c
Oswego County Airport,Fulton,United States,,43.35079956,-76.38809967,air,,a2961f45-6f2a-499a-8751-ef075866431a
New Islamabad International Airport,Islamabad,Pakistan,ISB,33.560713,72.851613,air,,4aac3bd3-776b-4f81-9712-648291fbccf5
Vumbura Airport,Vumburu,Botswana,,-18.955395,22.814533,air,,d2f6cfe1-962e-4d2c-91cf-f1cba209c52b
Farm Whitwater East Landing Strip,Hardap,Namibia,,-24.629999,15.9392,air,,b714986b-5d85-4b81-803d-8efc4040beec
Muwaffaq Salti Air Base,AZRAQ,Jordan,,31.82559967,36.7820015,air,,576bbc96-2e52-4f8a-8086-0a92231a4dee
Kirkjubæjarklaustur Airport,Kirkjubaejarklaustur ,Iceland,,63.79079819,-18.00139999,air,,dfd615e4-23c3-4725-b3b6-3d16bf64a7a7
Fazenda Uiapuru Airport,COMODORO,Brazil,,-13.66388893,-56.00222015,air,,3742c38e-4afd-4195-9893-3cbc0afa4f71
Whitehorse Seaplane Base,Whitehorse,Canada,,60.69110107,-135.0370026,air,,cd1f6ca0-cefa-4a9c-b4e3-50cfa87df1e6
Pertominsk Airport,Pertominsk,Russia,,64.79000092,38.41999817,air,,2cb2ad59-4b79-4d9d-b6bb-ab9ca3661e73
Mount Weld Airport,Laverton,Australia,,-28.77169991,122.4400024,air,,91298d2b-aeb9-4b82-91c9-723939c09208
Kidston Airport,Kidston,Australia,,-18.87000084,144.1730042,air,,f0c76821-2209-4bee-8018-8e7339107361
Klaksvik Heliport,Klaksvik,Faroe Islands,,62.21784973,-6.576454639,air,,2376b965-953c-498c-96b3-28eea4750c70
Mitchell Municipal Airport,Mitchell,United States,MHE,43.77479935,-98.03859711,air,,1d369c81-522e-4682-ac33-1f7d04fb7456
Hunda Airport,Tubu Tree Camp,Botswana,,-19.2765,22.475646,air,,fbec2ecc-0518-4bba-97ac-54e09f27d735
Mchauru Airport,Geita,Tanzania,GIT,-2.813667,32.172472,air,,10c2944a-dbc6-4892-9183-f62990bb768f
Gitega Airport,Gitega,Burundi,GID,-3.417209,29.911308,air,,91043a4a-c284-4dbc-ad62-ce8c663d0d04
Región de Murcia International Airport,Murcia,Spain,RMU,37.803,-1.125,air,,f273f5ac-11b5-477e-b54b-4c8634e68300
Fazenda Kajussol Airport,Alta Floresta D'Oeste,Brazil,,-11.96472168,-61.6866684,air,,27978d26-d94f-428b-ad8d-e949e0c785bb
Pelee Island Airport,Pelee,Canada,,41.78039932,-82.6780014,air,,32d815fb-8a5e-4f70-aee3-735f24932a5a
Costa Marques Airport,COSTA MARQUES,Brazil,CQS,-12.42109966,-64.25160217,air,,dd319173-6134-4d6e-8ec2-a5a1174133ed
Mangalore Airport,Mangalore,Australia,,-36.88830185,145.1840057,air,,ea4177d9-7ae0-4ea1-8178-bc1ca99ad5fb
San Isidro del General Airport,San Isidro,Costa Rica,,9.352620125,-83.71309662,air,,adcfe2b6-8862-4e93-8e61-99786bc1e584
Zabrat Airport,Baku,Azerbaijan,ZXT,40.49554222,49.97680664,air,,9bd071e2-9f2b-4702-9095-5a3ab70fdd50
Bezmer Air Base,Yambol,Bulgaria,JAM,42.45489883,26.35219955,air,,2c890c4e-fcd7-4aef-9951-af4282685023
Osovtsy Air Base,Byaroza,Belarus,,52.55699921,24.88400078,air,,605272f1-09c5-4bf4-a6d2-d3b67cb444ca
Yuanmou Air Base,Yuanmou,China,YUA,25.73749924,101.8820038,air,,f8c3b365-ce3a-4ad0-8881-7209dc677a2d
Changsha Datuopu Airport/AFB,Changsha,China,,28.06889915,112.9580002,air,,bc50a372-2cb0-4a23-b963-2132cd12284a
Xingcheng Air Base,,China,XEN,40.58029938,120.697998,air,,462cc283-4d85-426e-9010-f5dcde6089d2
Lefkoniko Airport,Geçitkale,Cyprus,GEC,35.235947,33.724358,air,,b82fe88f-555e-4836-9fdd-bbfd921c2de0
Songwe Airport,Mbeya,Tanzania,MBI,-8.919942,33.273981,air,,420cacf4-b9e2-4c74-984d-54bdda241410
Kalocsa/Foktő Airport,Kalocsa/Foktő,Hungary,,46.549613,18.942421,air,,0e9d2a1f-480d-44f2-8d8e-0a6971e931e7
Bilogai-Sugapa Airport,Sugapa-Papua Island,Indonesia,UGU,-3.73956,137.031998,air,,948002e3-9f4e-4e02-9e51-8c694370ebf3
Jakkur Aerodrome,Bengaluru,India,,13.07674,77.597645,air,,ad84a1d2-cf09-44ab-807d-0207de4cf3a2
Jalal-Abad Airport,Jalal-Abad,Kyrgyzstan,,40.944401,72.977798,air,,12fe1813-0aa0-4ec4-9703-f5fa9946764c
Ramon Airport,Eilat,Israel,ETM,29.723694,35.011416,air,,15cad863-c0d9-43e5-9572-2f3b982eb92c
Rustaq Airport,Al Masna'ah,Oman,MNH,23.640556,57.4875,air,,97922754-dd20-4314-96b2-2768b78c82a6
Laguindingan Airport,Cagayan de Oro City,Philippines,CGY,8.612203,124.456496,air,,142c30e4-d22f-49b6-8642-aa2932e04487
Kostomuksha Airport,Kostomuksha,Russia,,64.61799622,30.68700027,air,,088c334f-e6d0-4857-a59f-ea8645732874
Privolzhskiy Air Base,Astrakhan,Russia,,46.396,47.893,air,,ff70ef33-d72d-4e4f-817f-bf30309f850e
Kubinka Air Base,Kubinka,Russia,,55.611695,36.650002,air,,1fda5ae5-7d82-4e79-86da-8b23644067de
